,ncalls,tottime,percall,cumtime,percall2,filename:lineno(function)
374,38,0.0,0.0,0.0,0.0, argparse.py:1804(_add_action)
375,4,0.0,0.0,0.0,0.0, reduction.py:38(__init__)
376,6,0.0,0.0,0.0,0.0, util.py:205(__call__)
377,2,0.0,0.0,0.0,0.0, process.py:80(__init__)
378,36,0.0,0.0,0.0,0.0, argparse.py:1533(_get_optional_kwargs)
379,12,0.0,0.0,0.0,0.0, argparse.py:2145(_match_argument)
380,17,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:135(_path_stat)
381,17,0.0,0.0,0.0,0.0, pathlib.py:682(_parse_args)
382,14,0.0,0.0,0.0,0.0, {built-in method posix.fstat}
383,2,0.0,0.0,0.0,0.0, argparse.py:2167(_match_arguments_partial)
384,14,0.0,0.0,0.0,0.0, reductions.py:273(fd_id)
385,14,0.0,0.0,0.0,0.0, reductions.py:137(reduce_tensor)
386,13,0.0,0.0,0.0,0.0, pathlib.py:736(_make_child)
387,6,0.0,0.0,0.0,0.0, sre_compile.py:622(_code)
388,2,0.0,0.0,0.0,0.0, argparse.py:2015(consume_positionals)
389,13,0.0,0.0,0.0,0.0, pathlib.py:966(joinpath)
390,4,0.0,0.0,0.0,0.0, tempfile.py:149(__next__)
391,11,0.0,0.0,0.0,0.0, {built-in method builtins.__build_class__}
392,4,0.0,0.0,0.0,0.0, {built-in method marshal.loads}
393,11/7,0.0,0.0,0.0,0.0, sre_parse.py:494(_parse)
394,12,0.0,0.0,0.0,0.0, argparse.py:1938(consume_optional)
395,16,0.0,0.0,0.0,0.0, {built-in method builtins.next}
396,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:645(_compile_bytecode)
397,3,0.0,0.0,0.0,0.0, argparse.py:1310(__init__)
398,10/6,0.0,0.0,0.0,0.0, sre_parse.py:436(_parse_sub)
399,38,0.0,0.0,0.0,0.0, shutil.py:1342(get_terminal_size)
400,4,0.0,0.0,0.0,0.0, __init__.py:7(_make_name)
401,13,0.0,0.0,0.0,0.0, re.py:188(match)
402,1,0.0,0.0,0.0,0.0, {built-in method posix.open}
403,2,0.0,0.0,0.0,0.0, pathlib.py:1419(exists)
404,1,0.0,0.0,0.0,0.0, pathlib.py:1118(_opener)
405,4,0.0,0.0,0.0,0.0, pathlib.py:1227(stat)
406,6,0.0,0.0,0.0,0.0, sre_parse.py:944(parse)
407,1,0.0,0.0,0.0,0.0, {built-in method posix.listdir}
408,1,0.0,0.0,0.0,0.0, pathlib.py:1246(open)
409,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1514(find_spec)
410,28,0.0,0.0,0.0,0.0, {method 'storage' of 'torch._C._TensorBase' objects}
411,1,0.0,0.0,0.0,0.0, ddp.py:27(get_ddp_config)
412,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1383(_get_spec)
413,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1415(find_spec)
414,14,0.0,0.0,0.0,0.0, reductions.py:314(reduce_storage)
415,79,0.0,0.0,0.0,0.0, re.py:250(compile)
416,1,0.001,0.001,0.001,0.001, {built-in method _imp.create_dynamic}
417,1,0.0,0.0,0.001,0.001, <frozen importlib._bootstrap_external>:1171(create_module)
418,1,0.0,0.0,0.001,0.001, argparse.py:1870(_parse_known_args)
419,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap>:901(_find_spec)
420,6,0.0,0.0,0.001,0.0, sre_compile.py:783(compile)
421,1,0.0,0.0,0.001,0.001, argparse.py:1831(parse_known_args)
422,1,0.0,0.0,0.001,0.001, argparse.py:1824(parse_args)
423,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap>:558(module_from_spec)
424,38,0.0,0.0,0.001,0.0, argparse.py:161(__init__)
425,12,0.0,0.0,0.001,0.0, genericpath.py:16(exists)
426,38,0.0,0.0,0.001,0.0, argparse.py:2541(_get_formatter)
427,92,0.0,0.0,0.001,0.0, re.py:289(_compile)
428,3,0.0,0.0,0.001,0.0, gettext.py:542(find)
429,3,0.0,0.0,0.001,0.0, gettext.py:583(translation)
430,3,0.0,0.0,0.001,0.0, gettext.py:664(dgettext)
431,3,0.0,0.0,0.001,0.0, gettext.py:741(gettext)
432,7,0.0,0.0,0.001,0.0, serialization.py:210(__init__)
433,7,0.001,0.0,0.001,0.0, {method 'close' of '_io.BufferedReader' objects}
434,7,0.0,0.0,0.001,0.0, serialization.py:213(__exit__)
435,7,0.0,0.0,0.001,0.0, serialization.py:228(_open_file_like)
436,33,0.001,0.0,0.001,0.0, {built-in method posix.stat}
437,4,0.0,0.0,0.001,0.0, {method 'dump' of '_pickle.Pickler' objects}
438,1,0.0,0.0,0.001,0.001, resource_tracker.py:18(<module>)
439,7,0.001,0.0,0.001,0.0, {method '__exit__' of '_io._IOBase' objects}
440,38,0.0,0.0,0.001,0.0, argparse.py:1392(add_argument)
441,4,0.0,0.0,0.001,0.0, reduction.py:58(dump)
442,1,0.0,0.0,0.001,0.001, argparse.py:1693(__init__)
443,10,0.001,0.0,0.001,0.0, {built-in method io.open}
444,7,0.002,0.0,0.002,0.0, {built-in method tensor}
445,7,0.002,0.0,0.002,0.0, serialization.py:241(__init__)
446,1,0.0,0.0,0.003,0.003, parser.py:15(make_parser)
447,4,0.003,0.001,0.003,0.001, {built-in method io.open_code}
448,1,0.0,0.0,0.003,0.003, popen_spawn_posix.py:1(<module>)
449,7,0.003,0.0,0.003,0.0, {method 'set_' of 'torch._C._TensorBase' objects}
450,2,0.0,0.0,0.004,0.002, {built-in method builtins.__import__}
451,32/28,0.0,0.0,0.004,0.0, <frozen importlib._bootstrap>:1033(_handle_fromlist)
452,4/2,0.0,0.0,0.005,0.002, {built-in method builtins.exec}
453,8/2,0.0,0.0,0.005,0.002, <frozen importlib._bootstrap>:220(_call_with_frames_removed)
454,7,0.0,0.0,0.005,0.001, _utils.py:130(_rebuild_tensor)
455,7,0.0,0.0,0.005,0.001, _utils.py:136(_rebuild_tensor_v2)
456,10,0.0,0.0,0.006,0.001, resource_tracker.py:70(ensure_running)
457,4,0.0,0.0,0.006,0.002, resource_tracker.py:145(register)
458,8,0.0,0.0,0.006,0.001, resource_tracker.py:153(_send)
459,7,0.0,0.0,0.007,0.001, serialization.py:45(_is_zipfile)
460,4,0.0,0.0,0.009,0.002, synchronize.py:50(__init__)
461,4,0.0,0.0,0.009,0.002, synchronize.py:161(__init__)
462,4,0.0,0.0,0.009,0.002, context.py:65(Lock)
463,2,0.0,0.0,0.009,0.005, queues.py:339(__init__)
464,2,0.0,0.0,0.009,0.005, context.py:110(SimpleQueue)
465,2,0.0,0.0,0.01,0.005, popen_spawn_posix.py:38(_launch)
466,2,0.0,0.0,0.01,0.005, popen_fork.py:15(__init__)
467,2,0.0,0.0,0.01,0.005, popen_spawn_posix.py:30(__init__)
468,4,0.0,0.0,0.01,0.003, <frozen importlib._bootstrap_external>:1036(get_data)
469,4,0.0,0.0,0.011,0.003, <frozen importlib._bootstrap_external>:916(get_code)
470,4/2,0.0,0.0,0.012,0.006, <frozen importlib._bootstrap_external>:844(exec_module)
471,5/2,0.0,0.0,0.012,0.006, <frozen importlib._bootstrap>:659(_load_unlocked)
472,18,0.012,0.001,0.012,0.001, {method '_share_fd_' of 'torch._C.LongStorageBase' objects}
473,5/2,0.0,0.0,0.012,0.006, <frozen importlib._bootstrap>:967(_find_and_load_unlocked)
474,5/2,0.0,0.0,0.012,0.006, <frozen importlib._bootstrap>:1002(_find_and_load)
475,32,0.013,0.0,0.013,0.0, {method 'read' of '_io.BufferedReader' objects}
476,3,0.014,0.005,0.014,0.005, {built-in method _posixsubprocess.fork_exec}
477,3,0.0,0.0,0.014,0.005, util.py:447(spawnv_passfds)
478,2,0.0,0.0,0.02,0.01, context.py:281(_Popen)
479,2,0.0,0.0,0.02,0.01, process.py:110(start)
480,3,0.032,0.011,0.032,0.011, {method '_share_fd_' of 'torch._C.HalfStorageBase' objects}
481,7,0.0,0.0,0.044,0.006, storage.py:130(share_memory_)
482,7,0.0,0.0,0.044,0.006, _tensor.py:418(share_memory_)
483,1,0.0,0.0,0.044,0.044, dataset.py:96(share_memory_)
484,7,0.054,0.008,0.054,0.008, serialization.py:841(load_tensor)
485,7,0.0,0.0,0.054,0.008, serialization.py:848(persistent_load)
486,7,0.0,0.0,0.06,0.009, {method 'load' of '_pickle.Unpickler' objects}
487,7,0.001,0.0,0.061,0.009, serialization.py:836(_load)
488,7,0.0,0.0,0.073,0.01, serialization.py:502(load)
489,1,0.0,0.0,0.073,0.073, dataset.py:75(<dictcomp>)
490,1,0.0,0.0,0.073,0.073, dataset.py:71(from_path_if_exists)
491,1,0.0,0.0,0.074,0.074, dataset.py:59(from_path)
492,1,0.0,0.0,0.074,0.074, main.py:23(get_dataset)
493,3,0.402,0.134,0.402,0.134, {built-in method posix.waitpid}
494,2,0.0,0.0,0.402,0.201, popen_fork.py:36(wait)
495,5,0.0,0.0,0.402,0.08, popen_fork.py:24(poll)
496,2,0.0,0.0,0.402,0.201, process.py:142(join)
497,2,168.382,84.191,168.382,84.191, {method 'poll' of 'select.poll' objects}
498,2,0.0,0.0,168.382,84.191, selectors.py:403(select)
499,2,0.0,0.0,168.382,84.191, connection.py:922(wait)
500,2,0.0,0.0,168.784,84.392, spawn.py:81(join)
501,1,0.0,0.0,168.815,168.815, spawn.py:168(start_processes)
502,1,0.0,0.0,168.815,168.815, spawn.py:192(spawn)
