,ncalls,tottime,percall,cumtime,percall2,filename:lineno(function)
376,2,0.0,0.0,0.0,0.0, process.py:80(__init__)
377,17,0.0,0.0,0.0,0.0, pathlib.py:64(parse_parts)
378,36,0.0,0.0,0.0,0.0, argparse.py:1533(_get_optional_kwargs)
379,12,0.0,0.0,0.0,0.0, argparse.py:2145(_match_argument)
380,6,0.0,0.0,0.0,0.0, util.py:205(__call__)
381,2,0.0,0.0,0.0,0.0, argparse.py:2167(_match_arguments_partial)
382,17,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:135(_path_stat)
383,2,0.0,0.0,0.0,0.0, argparse.py:2015(consume_positionals)
384,6,0.0,0.0,0.0,0.0, sre_compile.py:622(_code)
385,11,0.0,0.0,0.0,0.0, {built-in method builtins.__build_class__}
386,4,0.0,0.0,0.0,0.0, reduction.py:38(__init__)
387,4,0.0,0.0,0.0,0.0, tempfile.py:149(__next__)
388,11/7,0.0,0.0,0.0,0.0, sre_parse.py:494(_parse)
389,12,0.0,0.0,0.0,0.0, argparse.py:1938(consume_optional)
390,3,0.0,0.0,0.0,0.0, argparse.py:1310(__init__)
391,17,0.0,0.0,0.0,0.0, pathlib.py:682(_parse_args)
392,16,0.0,0.0,0.0,0.0, {built-in method builtins.next}
393,10/6,0.0,0.0,0.0,0.0, sre_parse.py:436(_parse_sub)
394,38,0.0,0.0,0.0,0.0, shutil.py:1342(get_terminal_size)
395,4,0.0,0.0,0.0,0.0, {built-in method marshal.loads}
396,4,0.0,0.0,0.0,0.0, __init__.py:7(_make_name)
397,13,0.0,0.0,0.0,0.0, re.py:188(match)
398,14,0.0,0.0,0.0,0.0, reductions.py:137(reduce_tensor)
399,13,0.0,0.0,0.0,0.0, pathlib.py:736(_make_child)
400,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:645(_compile_bytecode)
401,6,0.0,0.0,0.0,0.0, sre_parse.py:944(parse)
402,13,0.0,0.0,0.0,0.0, pathlib.py:966(joinpath)
403,14,0.0,0.0,0.0,0.0, reductions.py:314(reduce_storage)
404,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1514(find_spec)
405,1,0.0,0.0,0.0,0.0, {built-in method posix.open}
406,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1383(_get_spec)
407,1,0.0,0.0,0.0,0.0, pathlib.py:1118(_opener)
408,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1415(find_spec)
409,79,0.0,0.0,0.0,0.0, re.py:250(compile)
410,28,0.0,0.0,0.0,0.0, {method 'storage' of 'torch._C._TensorBase' objects}
411,2,0.0,0.0,0.0,0.0, pathlib.py:1419(exists)
412,1,0.0,0.0,0.0,0.0, pathlib.py:1246(open)
413,4,0.0,0.0,0.0,0.0, pathlib.py:1227(stat)
414,1,0.0,0.0,0.001,0.001, argparse.py:1870(_parse_known_args)
415,6,0.0,0.0,0.001,0.0, sre_compile.py:783(compile)
416,1,0.0,0.0,0.001,0.001, argparse.py:1831(parse_known_args)
417,1,0.0,0.0,0.001,0.001, argparse.py:1824(parse_args)
418,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap>:901(_find_spec)
419,1,0.001,0.001,0.001,0.001, {built-in method _imp.create_dynamic}
420,1,0.0,0.0,0.001,0.001, <frozen importlib._bootstrap_external>:1171(create_module)
421,1,0.0,0.0,0.001,0.001, popen_spawn_posix.py:1(<module>)
422,38,0.0,0.0,0.001,0.0, argparse.py:161(__init__)
423,1,0.001,0.001,0.001,0.001, {built-in method posix.listdir}
424,38,0.0,0.0,0.001,0.0, argparse.py:2541(_get_formatter)
425,92,0.0,0.0,0.001,0.0, re.py:289(_compile)
426,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap>:558(module_from_spec)
427,1,0.0,0.0,0.001,0.001, ddp.py:27(get_ddp_config)
428,12,0.0,0.0,0.001,0.0, genericpath.py:16(exists)
429,7,0.001,0.0,0.001,0.0, {method '__exit__' of '_io._IOBase' objects}
430,3,0.0,0.0,0.001,0.0, gettext.py:542(find)
431,4,0.001,0.0,0.001,0.0, {built-in method io.open_code}
432,3,0.0,0.0,0.001,0.0, gettext.py:583(translation)
433,3,0.0,0.0,0.001,0.0, gettext.py:664(dgettext)
434,3,0.0,0.0,0.001,0.0, gettext.py:741(gettext)
435,2,0.0,0.0,0.001,0.001, {built-in method builtins.__import__}
436,32/28,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap>:1033(_handle_fromlist)
437,4,0.001,0.0,0.001,0.0, {method 'dump' of '_pickle.Pickler' objects}
438,38,0.0,0.0,0.001,0.0, argparse.py:1392(add_argument)
439,7,0.001,0.0,0.001,0.0, {method 'close' of '_io.BufferedReader' objects}
440,7,0.0,0.0,0.001,0.0, serialization.py:213(__exit__)
441,7,0.0,0.0,0.001,0.0, serialization.py:210(__init__)
442,1,0.0,0.0,0.001,0.001, resource_tracker.py:18(<module>)
443,7,0.0,0.0,0.002,0.0, serialization.py:228(_open_file_like)
444,4,0.0,0.0,0.002,0.0, reduction.py:58(dump)
445,33,0.002,0.0,0.002,0.0, {built-in method posix.stat}
446,1,0.0,0.0,0.002,0.002, argparse.py:1693(__init__)
447,10,0.002,0.0,0.002,0.0, {built-in method io.open}
448,4,0.0,0.0,0.002,0.001, <frozen importlib._bootstrap_external>:1036(get_data)
449,4/2,0.0,0.0,0.002,0.001, {built-in method builtins.exec}
450,8/2,0.0,0.0,0.002,0.001, <frozen importlib._bootstrap>:220(_call_with_frames_removed)
451,7,0.002,0.0,0.002,0.0, {built-in method tensor}
452,4,0.0,0.0,0.002,0.001, <frozen importlib._bootstrap_external>:916(get_code)
453,7,0.003,0.0,0.003,0.0, serialization.py:241(__init__)
454,1,0.0,0.0,0.003,0.003, parser.py:15(make_parser)
455,7,0.003,0.0,0.003,0.0, {method 'set_' of 'torch._C._TensorBase' objects}
456,4/2,0.0,0.0,0.004,0.002, <frozen importlib._bootstrap_external>:844(exec_module)
457,5/2,0.0,0.0,0.004,0.002, <frozen importlib._bootstrap>:659(_load_unlocked)
458,5/2,0.0,0.0,0.004,0.002, <frozen importlib._bootstrap>:967(_find_and_load_unlocked)
459,5/2,0.0,0.0,0.004,0.002, <frozen importlib._bootstrap>:1002(_find_and_load)
460,7,0.0,0.0,0.006,0.001, _utils.py:130(_rebuild_tensor)
461,10,0.0,0.0,0.006,0.001, resource_tracker.py:70(ensure_running)
462,7,0.0,0.0,0.006,0.001, _utils.py:136(_rebuild_tensor_v2)
463,4,0.0,0.0,0.006,0.001, resource_tracker.py:145(register)
464,8,0.0,0.0,0.006,0.001, resource_tracker.py:153(_send)
465,4,0.0,0.0,0.009,0.002, synchronize.py:50(__init__)
466,4,0.0,0.0,0.009,0.002, synchronize.py:161(__init__)
467,7,0.0,0.0,0.009,0.001, serialization.py:45(_is_zipfile)
468,4,0.0,0.0,0.009,0.002, context.py:65(Lock)
469,2,0.0,0.0,0.009,0.005, queues.py:339(__init__)
470,2,0.0,0.0,0.009,0.005, context.py:110(SimpleQueue)
471,32,0.01,0.0,0.01,0.0, {method 'read' of '_io.BufferedReader' objects}
472,18,0.012,0.001,0.012,0.001, {method '_share_fd_' of 'torch._C.LongStorageBase' objects}
473,2,0.0,0.0,0.012,0.006, popen_spawn_posix.py:38(_launch)
474,2,0.0,0.0,0.012,0.006, popen_fork.py:15(__init__)
475,2,0.0,0.0,0.012,0.006, popen_spawn_posix.py:30(__init__)
476,2,0.0,0.0,0.014,0.007, context.py:281(_Popen)
477,2,0.0,0.0,0.014,0.007, process.py:110(start)
478,3,0.015,0.005,0.015,0.005, {built-in method _posixsubprocess.fork_exec}
479,3,0.0,0.0,0.015,0.005, util.py:447(spawnv_passfds)
480,3,0.03,0.01,0.03,0.01, {method '_share_fd_' of 'torch._C.HalfStorageBase' objects}
481,7,0.0,0.0,0.042,0.006, storage.py:130(share_memory_)
482,7,0.0,0.0,0.042,0.006, _tensor.py:418(share_memory_)
483,1,0.0,0.0,0.042,0.042, dataset.py:96(share_memory_)
484,7,0.061,0.009,0.061,0.009, serialization.py:841(load_tensor)
485,7,0.0,0.0,0.061,0.009, serialization.py:848(persistent_load)
486,7,0.0,0.0,0.067,0.01, {method 'load' of '_pickle.Unpickler' objects}
487,7,0.001,0.0,0.068,0.01, serialization.py:836(_load)
488,7,0.0,0.0,0.083,0.012, serialization.py:502(load)
489,1,0.0,0.0,0.083,0.083, dataset.py:75(<dictcomp>)
490,1,0.0,0.0,0.083,0.083, dataset.py:71(from_path_if_exists)
491,1,0.0,0.0,0.084,0.084, dataset.py:59(from_path)
492,1,0.0,0.0,0.084,0.084, main.py:23(get_dataset)
493,3,0.373,0.124,0.373,0.124, {built-in method posix.waitpid}
494,5,0.0,0.0,0.373,0.075, popen_fork.py:24(poll)
495,2,0.0,0.0,0.373,0.186, popen_fork.py:36(wait)
496,2,0.0,0.0,0.373,0.186, process.py:142(join)
497,2,185.835,92.917,185.835,92.917, {method 'poll' of 'select.poll' objects}
498,2,0.0,0.0,185.835,92.917, selectors.py:403(select)
499,2,0.0,0.0,185.835,92.917, connection.py:922(wait)
500,2,0.0,0.0,186.208,93.104, spawn.py:81(join)
501,1,0.0,0.0,186.231,186.231, spawn.py:168(start_processes)
502,1,0.0,0.0,186.232,186.232, spawn.py:192(spawn)
